userid,playtime_forever
76561198114470748,22258
76561198072020207,19478
76561198052250920,7635
76561198144751562,5204
76561198031383040,11489
76561198037034108,49335
76561198413128780,5225
76561197983476522,10117
76561198041648552,8917
76561198383174764,1138
76561197997651777,14026
76561198067278618,18756
76561198055191937,17693
76561198355583023,6967
76561198039843168,7169
userid,playtime_forever
76561198087219158,716
76561198015800065,6691
76561198103886232,6420
76561198039253912,1686
76561198007102925,5985
76561198009876564,9402
76561198367813199,53
76561198353299382,9837
76561198031756814,15759
76561198079832758,283
76561197988523556,41
76561198062289487,4876
76561198048778850,7958
76561198129393726,764
76561198038404345,10338
76561198279229142,6820
76561198843526925,4636
76561198028874413,15634
76561198001613606,2992
76561198039928196,1450
userid,playtime_forever
76561198326686220,3120
76561198131399593,9876
76561198025930583,10857
76561198395339015,20276
76561198382545259,11730
76561198011061933,1360
76561198066624848,21320
76561198208669016,112
76561198211290956,10103
76561198068898005,3234
76561198140534688,5970
76561198155615091,5668
76561198161652819,6652
76561198132752312,6267
76561198000441407,7639
76561198015315893,4911
76561198025093691,61
76561198298132372,6443
76561198137922163,5371
76561198363231243,5488
userid,playtime_forever
76561198364302325,5028
76561198303038428,16489
76561198019084117,5346
76561198129204148,4986
76561198092133769,8688
76561198810242173,11653
76561198129354631,6437
76561198014164956,10649
76561198063160929,9627
76561198045224675,8960
76561198262546445,5994
76561198073947375,8275
76561198102714278,5392
76561198049417785,2339
76561198111081771,4291
76561198037890185,4922
76561198022867449,3345
76561198147875935,1642
76561198359868218,5139
76561198853750194,2793
userid,playtime_forever
76561198847834692,4180
76561198805696740,6404
76561198085396153,4202
76561198103966324,4618
76561198856626639,5637
76561197970525861,35
76561197985298095,4574
76561198075479994,226
76561198282211407,1368
76561198070303244,5329
76561198129049038,634
76561198098330382,2107
76561198834105237,5184
76561198296321792,12351
76561198068276386,2009
76561198116695728,3934
76561197998118662,12956
76561197994277219,7038
76561197994656388,10250
76561198008454025,4359
userid,playtime_forever
76561198259458317,14739
76561198204309996,9516
76561198129806238,6027
76561198054348056,6634
76561198356135038,4124
76561198330330643,13470
76561198328600743,8323
76561198861683267,8321
76561198238159816,6104
76561198081374221,8699
76561198027208367,8024
76561198267532422,11940
76561198044425816,22872
76561198012418926,16252
76561198104806678,22
76561197963217574,1304
76561198092490773,5941
76561198048141540,3333
76561198155380594,2434
76561198030060833,19339
userid,playtime_forever
76561198365190862,5074
76561198112273036,5187
76561198117171079,495
76561198041817615,7841
76561197973237447,6237
76561198121188291,9269
76561198085217088,3978
76561198062363150,4065
76561198118744594,6686
76561197995027192,1026
76561198341723822,2510
76561198096778411,5733
76561198186727419,9289
76561198293836340,7423
76561198059715882,6988
76561197971137748,6385
76561198167621087,6339
76561198154883950,4009
76561198015478109,4774
76561198063627597,1626
userid,playtime_forever
76561198294923103,9023
76561198069667916,1266
76561198139134907,8407
76561197999881836,6065
76561197968480820,4644
76561198011693166,5302
76561198049207977,4497
76561198041363715,11092
76561198060907832,6332
76561198040368350,2484
